ProblemID,QueryID,?Refuted,Counterexample,Time,?VeriEQLRefuted,VeriEQL time,#Iters,#Backtracking,%Backtracking Type 2,Unsat core sizes,M sizes,solving times,AST size,nodes changed
619,338,False,,17.90206,False,0.2374319999999999,2.0,1.0,1.0,[6],[6],[0.007736],6.0,[]
619,339,False,,13.410123,False,0.244761,2.0,1.0,1.0,[6],[6],[0.000879],6.0,[]
619,340,False,"{'mynumbers': [['num'], [6], [6], [None]]}",0.042038,False,0.247987,2.0,0.0,,[],[],"[0.000624, 0.004827]",6.0,[]
619,341,False,,12.375838,False,0.241398,2.0,1.0,1.0,[6],[6],[0.00071],6.0,[]
619,342,,,,False,0.244678,,,,,,,,
619,343,False,,12.681661,False,0.239478,2.0,1.0,1.0,[6],[6],[0.007481],6.0,[]
619,344,,,,False,0.252063,,,,,,,,
619,345,False,,9.086351,False,0.237679,2.0,1.0,1.0,[6],[6],[0.006743],6.0,[]
619,346,True,"{'mynumbers': [['num'], [0]]}",0.053247,True,0.213913,2.0,0.0,,[],[],"[0.007624, 0.023614]",6.0,[]
619,347,False,,9.275167,False,0.241585,2.0,1.0,1.0,[6],[6],[0.00079],6.0,[]
619,348,True,"{'mynumbers': [['num'], [236], [237], [None]]}",0.040509,True,0.2175349999999999,2.0,0.0,,[],[],"[0.001047, 0.004924]",6.0,[]
619,349,False,,7.496073,False,0.2451789999999999,2.0,1.0,1.0,[6],[6],[0.000896],6.0,[]
619,350,False,,7.70132,False,0.246024,2.0,1.0,1.0,[6],[6],[0.00659],6.0,[]
619,351,,,,False,0.277247,,,,,,,,
619,352,False,,16.904627,False,0.255103,2.0,1.0,1.0,[6],[6],[0.006758],6.0,[]
619,353,,,,False,0.426406,,,,,,,,
619,354,False,,18.963865,False,0.236282,2.0,1.0,1.0,[6],[6],[0.01178],6.0,[]
619,355,False,,15.41256,False,0.241362,2.0,1.0,1.0,[6],[6],[0.000852],6.0,[]
619,356,,,,False,,,,,,,,,
619,357,,,,False,,,,,,,,,
619,358,,,,False,0.244864,,,,,,,,
619,359,False,,19.68462,False,0.238956,2.0,1.0,1.0,[6],[6],[0.007244],6.0,[]
619,360,True,"{'mynumbers': [['num'], [None], [-1], [0]]}",0.060879,True,0.208931,2.0,0.0,,[],[],"[0.006501, 0.007767]",6.0,[]
619,361,,,,False,0.245104,,,,,,,,
619,362,,,,False,0.236898,,,,,,,,
619,363,True,"{'mynumbers': [['num'], [None], [0], [0]]}",0.045749,True,0.223882,2.0,0.0,,[],[],"[0.001401, 0.004202]",7.0,[]
619,364,,,,False,0.242877,,,,,,,,
619,365,,,,False,0.232337,,,,,,,,
619,366,False,,12.922032,False,0.243663,2.0,1.0,1.0,[6],[6],[0.000765],6.0,[]
619,367,,,,False,0.260036,,,,,,,,
619,368,False,,11.740344,False,0.261151,2.0,1.0,1.0,[6],[6],[0.001235],6.0,[]
619,369,,,,False,,,,,,,,,
619,370,False,,11.356569,False,0.242259,2.0,1.0,1.0,[6],[6],[0.001328],6.0,[]
619,371,,,,True,0.214566,,,,,,,,
619,372,,,,False,,,,,,,,,
619,373,False,,13.648399,False,0.261968,2.0,1.0,1.0,[6],[6],[0.025592],6.0,[]
619,374,,,,False,0.242048,,,,,,,,
619,375,False,,5.801211,False,0.239206,2.0,1.0,1.0,[6],[6],[0.006917],6.0,[]
619,376,True,{'mynumbers': [['num']]},0.235077,False,0.236901,3.0,1.0,0.0,[1],[5],"[0.056681, 0.008186]",5.0,[2]
619,377,False,,5.318427,False,0.239924,2.0,1.0,1.0,[6],[6],[0.006257],6.0,[]
619,378,False,,5.836494,False,0.245943,2.0,1.0,1.0,[6],[6],[0.000755],6.0,[]
619,379,False,,5.707033,False,0.243349,2.0,1.0,1.0,[6],[6],[0.000764],6.0,[]
619,380,,,,False,0.253181,,,,,,,,
619,381,,,,False,0.239563,,,,,,,,
619,382,,,,False,0.2422929999999999,,,,,,,,
619,383,False,,16.044781,False,0.239752,2.0,1.0,1.0,[6],[6],[0.000819],6.0,[]
619,384,False,,17.983075,False,0.24054,2.0,1.0,1.0,[6],[6],[0.001176],6.0,[]
619,385,False,"{'mynumbers': [['num'], [6], [237], [6]]}",0.047207,False,,2.0,0.0,,[],[],"[0.000605, 0.002365]",6.0,[]
619,386,False,,17.30216,False,0.235912,2.0,1.0,1.0,[6],[6],[0.001531],6.0,[]
619,387,False,,19.733337,False,0.243016,2.0,1.0,1.0,[6],[6],[0.000906],6.0,[]
619,388,False,"{'mynumbers': [['num'], [None], [6], [6]]}",0.051663,True,0.226656,2.0,0.0,,[],[],"[0.007423, 0.013827]",6.0,[]
619,389,False,,17.40385,False,0.2384009999999999,2.0,1.0,1.0,[6],[6],[0.001049],6.0,[]
619,390,False,"{'mynumbers': [['num'], [1], [1]]}",0.049672,False,,2.0,0.0,,[],[],"[0.001182, 0.002546]",8.0,[]
619,391,False,,19.300971,False,0.2465979999999999,2.0,1.0,1.0,[6],[6],[0.00084],6.0,[]
619,392,False,,17.126281,False,0.248273,2.0,1.0,1.0,[6],[6],[0.000667],6.0,[]
619,393,,,,False,,,,,,,,,
619,394,False,"{'mynumbers': [['num'], [12], [12], [-410]]}",0.735657,False,1.006138,2.0,0.0,,[],[],"[0.013601, 0.050526]",8.0,[]
619,395,False,,21.041813,False,0.236694,2.0,1.0,1.0,[6],[6],[0.000824],6.0,[]
619,396,,,,False,0.241811,,,,,,,,
619,397,False,,10.866333,False,0.232204,2.0,1.0,1.0,[6],[6],[0.007135],6.0,[]
619,398,False,,19.074817,False,0.23735,2.0,1.0,1.0,[6],[6],[0.00067],6.0,[]
619,399,,,,False,0.237406,,,,,,,,
619,400,False,,12.609462,False,0.242203,2.0,1.0,1.0,[6],[6],[0.007913],6.0,[]
619,401,,,,False,0.252205,,,,,,,,
619,402,,,,False,,,,,,,,,
619,403,False,"{'mynumbers': [['num'], [None]]}",0.049699,False,0.25056,2.0,0.0,,[],[],"[0.000797, 0.00356]",6.0,[]
619,404,False,,13.560358,False,0.238645,2.0,1.0,1.0,[6],[6],[0.001635],6.0,[]
619,405,,,,False,,,,,,,,,
619,406,False,,11.292571,False,0.242317,2.0,1.0,1.0,[6],[6],[0.001018],6.0,[]
619,407,False,,9.839504,False,0.242762,2.0,1.0,1.0,[6],[6],[0.006699],6.0,[]
619,408,,,,False,0.249533,,,,,,,,
619,409,False,,14.766377,False,0.24308,2.0,1.0,1.0,[6],[6],[0.007461],6.0,[]
619,410,False,,14.982871,False,0.250032,2.0,1.0,1.0,[6],[6],[0.015282],6.0,[]
619,411,,,,False,,,,,,,,,
619,412,,,,False,0.242347,,,,,,,,
619,413,False,,15.315777,False,0.245377,2.0,1.0,1.0,[6],[6],[0.001452],6.0,[]
619,414,False,,24.68861,False,0.241966,2.0,1.0,1.0,[6],[6],[0.001903],6.0,[]
619,415,False,,15.202163,False,0.251547,2.0,1.0,1.0,[6],[6],[0.007869],6.0,[]
619,416,,,,False,0.251686,,,,,,,,
619,417,False,,17.523825,False,0.246992,2.0,1.0,1.0,[6],[6],[0.000731],6.0,[]
619,418,False,,16.202923,False,0.250738,2.0,1.0,1.0,[6],[6],[0.000759],6.0,[]
619,419,False,,20.96216,False,0.246798,2.0,1.0,1.0,[6],[6],[0.008604],6.0,[]
619,420,,,,False,,,,,,,,,
619,421,False,"{'mynumbers': [['num'], [-160], [-159]]}",0.039971,False,,2.0,0.0,,[],[],"[0.000807, 0.002461]",7.0,[]
619,422,,,,False,,,,,,,,,
619,423,False,,22.31231,False,0.247595,2.0,1.0,1.0,[6],[6],[0.019189],6.0,[]
619,424,False,,16.713861,False,0.251697,2.0,1.0,1.0,[6],[6],[0.008219],6.0,[]
619,425,,,,False,0.2869359999999999,,,,,,,,
619,426,,,,False,,,,,,,,,
619,427,False,,16.932639,False,0.244888,2.0,1.0,1.0,[6],[6],[0.000548],6.0,[]
619,428,False,,18.144394,False,0.239628,2.0,1.0,1.0,[6],[6],[0.007039],6.0,[]
619,429,False,,14.658485,False,0.243747,2.0,1.0,1.0,[6],[6],[0.000339],6.0,[]
619,430,False,,19.563109,False,0.241969,2.0,1.0,1.0,[6],[6],[0.000709],6.0,[]
619,431,False,,17.288856,False,0.239578,2.0,1.0,1.0,[6],[6],[0.001052],6.0,[]
619,432,False,,17.319198,False,0.243717,2.0,1.0,1.0,[6],[6],[0.006742],6.0,[]
619,433,False,,16.175409,False,0.250925,2.0,1.0,1.0,[6],[6],[0.001823],6.0,[]
619,434,False,,18.874447,False,0.246114,2.0,1.0,1.0,[6],[6],[0.000811],6.0,[]
619,435,False,,21.797955,False,0.238429,2.0,1.0,1.0,[6],[6],[0.001161],6.0,[]
619,436,False,,15.938926,False,0.239849,2.0,1.0,1.0,[6],[6],[0.009238],6.0,[]
619,437,False,,15.263518,False,0.258114,2.0,1.0,1.0,[6],[6],[0.006004],6.0,[]
595,0,True,"{'world': [['name', 'continent', 'area', 'population', 'gdp'], ['5', '1', 1, 1, 1], ['6', None, 1, 25000000, 853]]}",0.049838,True,0.192166,2.0,0.0,,[],[],"[0.012721, 0.008356]",4.0,[]
595,1,True,"{'world': [['name', 'continent', 'area', 'population', 'gdp'], ['5', '1', 1, 1, 1], ['6', None, 1, 25000000, 853]]}",0.041236,True,0.192291,2.0,0.0,,[],[],"[0.007481, 0.010451]",4.0,[]
595,2,True,"{'world': [['name', 'continent', 'area', 'population', 'gdp'], ['5', '1', 1, 1, 1], ['6', None, 1, 25000000, 853]]}",0.050718,True,0.192331,2.0,0.0,,[],[],"[0.008863, 0.009017]",4.0,[]
595,3,True,"{'world': [['name', 'continent', 'area', 'population', 'gdp'], ['5', '1', 1, 1, 1], ['6', None, 1, 25000000, 853]]}",0.046148,True,0.19274,2.0,0.0,,[],[],"[0.009855, 0.008618]",4.0,[]
595,4,True,"{'world': [['name', 'continent', 'area', 'population', 'gdp'], ['5', '1', 1, 1, 1], ['6', None, 1, 25000000, 853]]}",0.047028,True,0.192559,2.0,0.0,,[],[],"[0.010953, 0.007552]",4.0,[]
595,5,True,"{'world': [['name', 'continent', 'area', 'population', 'gdp'], ['5', '1', 1, 1, 1], ['6', None, 1, 25000000, 853]]}",0.041244,True,0.192481,2.0,0.0,,[],[],"[0.009468, 0.00972]",4.0,[]
595,6,True,"{'world': [['name', 'continent', 'area', 'population', 'gdp'], ['5', '1', 1, 1, 1], ['6', None, 1, 25000000, 853]]}",0.047316,True,0.192976,2.0,0.0,,[],[],"[0.009012, 0.008189]",4.0,[]
595,7,True,"{'world': [['name', 'continent', 'area', 'population', 'gdp'], ['5', '1', 1, 1, 1], ['6', None, 1, 25000000, 853]]}",0.050866,True,0.192587,2.0,0.0,,[],[],"[0.010152, 0.009769]",4.0,[]
595,8,True,"{'world': [['name', 'continent', 'area', 'population', 'gdp'], ['5', '1', 1, 1, 1], ['6', None, 1, 25000000, 853]]}",0.047849,True,0.195837,2.0,0.0,,[],[],"[0.014776, 0.008856]",4.0,[]
595,9,True,"{'world': [['name', 'continent', 'area', 'population', 'gdp'], ['5', '1', 1, 1, 1], ['6', None, 1, 25000000, 853]]}",0.041811,True,0.196781,2.0,0.0,,[],[],"[0.00758, 0.009102]",4.0,[]
595,10,,,,True,0.20112,,,,,,,,
595,11,True,"{'world': [['name', 'continent', 'area', 'population', 'gdp'], ['5', '1', 1, 1, 1], ['6', None, 1, 25000000, 853]]}",0.02473,True,0.192689,2.0,0.0,,[],[],"[0.006962, 0.007256]",4.0,[]
595,12,False,,6.72239,False,0.204606,2.0,1.0,0.0,[4],[4],[0.008894],4.0,[]
595,13,True,"{'world': [['name', 'continent', 'area', 'population', 'gdp'], ['5', '1', 1, 1, 1], ['6', None, 1, 25000000, 853]]}",0.033038,True,0.327569,2.0,0.0,,[],[],"[0.007728, 0.007622]",4.0,[]
595,14,True,"{'world': [['name', 'continent', 'area', 'population', 'gdp'], ['5', '1', 1, 1, 1], ['6', None, 1, 25000000, 853]]}",0.033475,False,,2.0,0.0,,[],[],"[0.007342, 0.008032]",4.0,[]
595,15,False,,6.489569,False,,2.0,1.0,0.0,[4],[4],[0.009666],4.0,[]
595,16,True,"{'world': [['name', 'continent', 'area', 'population', 'gdp'], ['5', '1', 1, 1, 1], ['6', None, 1, 25000000, 853]]}",0.043642,False,,2.0,0.0,,[],[],"[0.007567, 0.008023]",4.0,[]
595,17,True,"{'world': [['name', 'continent', 'area', 'population', 'gdp'], ['6', '1', 1, 1, 1], ['7', None, 1, 25000000, None]]}",1.646438,True,0.895818,3.0,1.0,0.0,[4],[4],"[0.008425, 0.002176]",4.0,[3]
595,18,False,,6.775835,False,0.212104,2.0,1.0,0.0,[4],[4],[0.008176],4.0,[]
595,19,True,"{'world': [['name', 'continent', 'area', 'population', 'gdp'], ['6', '1', 1, 1, 1], ['7', None, 1, 25000000, None]]}",1.42669,True,0.357177,3.0,1.0,0.0,[4],[4],"[0.010163, 0.001532]",4.0,[3]
595,20,True,"{'world': [['name', 'continent', 'area', 'population', 'gdp'], ['5', '1', 1, 1, 1], ['6', None, 1, 25000000, 853]]}",0.04463,True,0.36624,2.0,0.0,,[],[],"[0.009252, 0.001955]",4.0,[]
595,21,True,"{'world': [['name', 'continent', 'area', 'population', 'gdp'], ['5', '1', 1, 1, 1], ['6', None, 3000000, 1, None]]}",0.104777,True,0.343319,2.0,0.0,,[],[],"[0.009506, 0.010237]",4.0,[]
595,22,True,"{'world': [['name', 'continent', 'area', 'population', 'gdp'], ['5', '1', 1, 1, 1], ['6', None, 1, 25000000, 853]]}",0.038013,False,,2.0,0.0,,[],[],"[0.00647, 0.007788]",4.0,[]
595,23,,,,True,0.35975,,,,,,,,
595,24,True,"{'world': [['name', 'continent', 'area', 'population', 'gdp'], ['6', '1', 1, 1, 1], ['7', None, 1, 25000000, None]]}",1.726271,True,0.358426,3.0,1.0,0.0,[4],[4],"[0.009031, 0.010822]",4.0,[3]
595,25,True,"{'world': [['name', 'continent', 'area', 'population', 'gdp'], ['5', '1', 1, 1, 1], ['6', None, 1, 25000000, 853]]}",0.038779,True,0.347318,2.0,0.0,,[],[],"[0.008243, 0.008024]",4.0,[]
595,26,,,,False,,,,,,,,,
595,27,True,"{'world': [['name', 'continent', 'area', 'population', 'gdp'], ['5', '1', 1, 1, 1], ['6', None, 1, 25000000, 853]]}",0.045676,True,0.33393,2.0,0.0,,[],[],"[0.008271, 0.009038]",4.0,[]
595,28,True,"{'world': [['name', 'continent', 'area', 'population', 'gdp'], ['6', '1', 1, 1, 1], ['7', None, 1, 25000000, None]]}",1.544329,True,0.33699,3.0,1.0,0.0,[4],[4],"[0.007871, 0.009938]",4.0,[3]
595,29,True,"{'world': [['name', 'continent', 'area', 'population', 'gdp'], ['5', '1', 1, 1, 1], ['7', '6', None, 25000000, 853]]}",1.383496,True,0.344853,3.0,1.0,0.0,[4],[4],"[0.000965, 0.001524]",4.0,[3]
595,30,False,,6.872636,False,0.358734,2.0,1.0,0.0,[4],[4],[0.001358],4.0,[]
595,31,False,,6.918071,False,0.379055,2.0,1.0,0.0,[4],[4],[0.007418],4.0,[]
595,32,False,,6.470452,False,0.381955,2.0,1.0,0.0,[4],[4],[0.008358],4.0,[]
595,33,False,,5.051477,False,0.7588140000000001,2.0,1.0,0.0,[4],[4],[0.007895],4.0,[]
595,34,,,,False,0.401259,,,,,,,,
595,35,False,,3.569448,False,0.366985,2.0,1.0,0.0,[4],[4],[0.007485],4.0,[]
595,36,False,,3.425762,False,0.363727,2.0,1.0,0.0,[4],[4],[0.007321],4.0,[]
595,37,False,,7.537684,False,0.20571,2.0,1.0,0.0,[4],[4],[0.007288],4.0,[]
595,38,False,,6.417622,False,0.357015,2.0,1.0,0.0,[4],[4],[0.00691],4.0,[]
595,39,False,,4.830341,False,0.756022,2.0,1.0,0.0,[4],[4],[0.006754],4.0,[]
595,40,False,,5.279071,False,0.35748,2.0,1.0,0.0,[4],[4],[0.008428],4.0,[]
595,41,False,,7.031287,False,0.354551,2.0,1.0,0.0,[4],[4],[0.000958],4.0,[]
595,42,True,"{'world': [['name', 'continent', 'area', 'population', 'gdp'], ['5', '1', 1, 1, 1], ['7', '6', None, 25000000, 853]]}",2.118059,False,,3.0,1.0,0.0,[4],[4],"[0.006972, 0.001516]",4.0,[3]
595,43,False,,7.834216,False,0.3534589999999999,2.0,1.0,0.0,[4],[4],[0.007139],4.0,[]
595,44,False,,6.633038,False,0.359041,2.0,1.0,0.0,[4],[4],[0.006934],4.0,[]
595,45,False,,4.803753,False,0.349045,2.0,1.0,0.0,[4],[4],[0.006732],4.0,[]
595,46,False,,10.647031,False,0.377353,4.0,3.0,0.6666666666666666,"[1, 4, 5]","[5, 5, 5]",[0.011471],5.0,"[2, 4]"
595,47,False,,5.600473,False,,2.0,1.0,0.0,[4],[4],[0.007292],4.0,[]
595,48,False,,4.601238,False,0.357743,2.0,1.0,0.0,[4],[4],[0.006779],4.0,[]
175,0,,,,True,0.3228,,,,,,,,
175,1,,,,True,0.321741,,,,,,,,
175,2,,,,False,0.321932,,,,,,,,
175,3,,,,False,0.563693,,,,,,,,
175,4,,,,False,0.5455840000000001,,,,,,,,
175,5,,,,False,0.549771,,,,,,,,
175,6,,,,False,0.561053,,,,,,,,
175,7,,,,False,0.562006,,,,,,,,
175,8,,,,True,0.382825,,,,,,,,
175,9,,,,False,0.538489,,,,,,,,
175,10,,,,False,0.590555,,,,,,,,
175,11,,,,False,0.546373,,,,,,,,
175,12,,,,False,0.555635,,,,,,,,
175,13,,,,False,0.557449,,,,,,,,
175,14,,,,False,0.5551440000000001,,,,,,,,
175,15,,,,False,0.559958,,,,,,,,
175,16,,,,False,0.560889,,,,,,,,
175,17,,,,False,0.565204,,,,,,,,
175,18,,,,False,0.559879,,,,,,,,
175,19,,,,False,0.5396259999999999,,,,,,,,
175,20,,,,False,0.553605,,,,,,,,
175,21,,,,False,0.542662,,,,,,,,
175,22,,,,False,0.32653,,,,,,,,
175,23,,,,False,0.5590459999999999,,,,,,,,
175,24,,,,False,0.558721,,,,,,,,
175,25,,,,False,0.576687,,,,,,,,
175,26,,,,False,0.564551,,,,,,,,
175,27,,,,False,0.565476,,,,,,,,
175,28,,,,False,0.567092,,,,,,,,
175,29,,,,False,0.5819179999999999,,,,,,,,
175,30,,,,False,0.5745169999999999,,,,,,,,
175,31,,,,False,0.570523,,,,,,,,
175,32,,,,True,0.374555,,,,,,,,
175,33,,,,False,0.552617,,,,,,,,
175,34,,,,False,0.5705439999999999,,,,,,,,
175,35,,,,False,0.570371,,,,,,,,
175,36,,,,False,0.566045,,,,,,,,
175,37,,,,False,0.551033,,,,,,,,
175,38,,,,False,0.5644480000000001,,,,,,,,
175,39,,,,False,0.5587880000000001,,,,,,,,
175,40,,,,False,0.552395,,,,,,,,
175,41,,,,True,0.598487,,,,,,,,
175,42,,,,False,0.572769,,,,,,,,
175,43,,,,False,0.559489,,,,,,,,
175,44,,,,False,,,,,,,,,
175,45,,,,False,0.339357,,,,,,,,
175,46,,,,False,0.558838,,,,,,,,
175,47,,,,True,0.370298,,,,,,,,
175,48,,,,False,0.576373,,,,,,,,
175,49,,,,False,,,,,,,,,
175,50,,,,False,0.564402,,,,,,,,
175,51,,,,False,0.552615,,,,,,,,
175,52,,,,False,0.562364,,,,,,,,
175,53,,,,False,0.574363,,,,,,,,
175,54,,,,False,0.554837,,,,,,,,
175,55,,,,False,0.56386,,,,,,,,
175,56,,,,False,0.6388469999999999,,,,,,,,
175,57,,,,False,0.546458,,,,,,,,
175,58,,,,False,0.556359,,,,,,,,
175,59,,,,False,0.563344,,,,,,,,
175,60,,,,False,0.561601,,,,,,,,
175,61,,,,False,0.540253,,,,,,,,
175,62,,,,False,0.5828450000000001,,,,,,,,
175,63,,,,False,0.671241,,,,,,,,
175,64,,,,False,0.5555300000000001,,,,,,,,
175,65,,,,False,0.572504,,,,,,,,
175,66,,,,False,0.3206529999999999,,,,,,,,
175,67,,,,False,0.5577179999999999,,,,,,,,
175,68,,,,False,0.585288,,,,,,,,
175,69,,,,False,0.543716,,,,,,,,
175,70,,,,False,0.547189,,,,,,,,
175,71,,,,False,0.555534,,,,,,,,
175,72,,,,False,0.55775,,,,,,,,
175,73,,,,True,0.371157,,,,,,,,
175,74,,,,True,0.39361,,,,,,,,
175,75,,,,False,0.575929,,,,,,,,
175,76,,,,False,0.5564790000000001,,,,,,,,
175,77,,,,False,0.557435,,,,,,,,
175,78,,,,True,0.552527,,,,,,,,
175,79,,,,True,0.374588,,,,,,,,
175,80,,,,False,0.549736,,,,,,,,
175,81,,,,False,0.573531,,,,,,,,
175,82,,,,False,0.562748,,,,,,,,
175,83,,,,True,0.396493,,,,,,,,
175,84,,,,False,0.621177,,,,,,,,
175,85,,,,False,0.699633,,,,,,,,
175,86,,,,False,0.544271,,,,,,,,
175,87,,,,False,0.556528,,,,,,,,
175,88,,,,False,0.324319,,,,,,,,
175,89,,,,False,0.5625950000000001,,,,,,,,
175,90,,,,False,1.1855,,,,,,,,
175,91,,,,True,0.378728,,,,,,,,
175,92,,,,False,,,,,,,,,
175,93,,,,False,0.6797059999999999,,,,,,,,
175,94,,,,True,0.896695,,,,,,,,
175,95,,,,False,0.580375,,,,,,,,
175,96,,,,False,0.57246,,,,,,,,
175,97,,,,False,0.583163,,,,,,,,
175,98,,,,False,,,,,,,,,
175,99,,,,False,0.567545,,,,,,,,
175,100,,,,False,0.596848,,,,,,,,
175,101,,,,False,0.578757,,,,,,,,
175,102,,,,True,0.385089,,,,,,,,
175,103,,,,False,,,,,,,,,
175,104,,,,False,0.584498,,,,,,,,
175,105,,,,False,0.572932,,,,,,,,
175,106,,,,False,0.594301,,,,,,,,
175,107,,,,False,,,,,,,,,
175,108,,,,False,,,,,,,,,
175,109,,,,False,0.567041,,,,,,,,
175,110,,,,False,0.317077,,,,,,,,
175,111,,,,False,0.573453,,,,,,,,
175,112,,,,True,0.571841,,,,,,,,
175,113,,,,False,0.5511820000000001,,,,,,,,
175,114,,,,False,0.5535209999999999,,,,,,,,
175,115,,,,False,1.138188,,,,,,,,
175,116,,,,False,0.5412089999999999,,,,,,,,
182,0,,,,False,,,,,,,,,
182,1,,,,False,,,,,,,,,
182,2,False,,2.171946,False,0.339521,4.0,3.0,0.6666666666666666,"[1, 3, 5]","[5, 5, 5]",[0.006979],5.0,"[2, 3]"
182,3,False,,4.727178,True,0.3547059999999999,4.0,3.0,0.6666666666666666,"[1, 3, 5]","[5, 5, 5]",[0.002087],5.0,"[2, 3]"
182,4,,,,False,0.359143,,,,,,,,
182,5,,,,False,0.365399,,,,,,,,
182,6,,,,False,0.3642769999999999,,,,,,,,
182,7,,,,False,0.365527,,,,,,,,
182,8,,,,False,0.364933,,,,,,,,
182,9,,,,False,0.363366,,,,,,,,
182,10,,,,False,,,,,,,,,
182,11,,,,False,0.3923109999999999,,,,,,,,
182,12,,,,False,,,,,,,,,
182,13,,,,False,0.362937,,,,,,,,
182,14,,,,False,0.358211,,,,,,,,
182,15,,,,False,0.221435,,,,,,,,
182,16,,,,False,0.389057,,,,,,,,
182,17,False,,1.30009,False,,4.0,3.0,0.6666666666666666,"[1, 5, 6]","[6, 6, 6]",[0.016191],6.0,"[2, 5]"
182,18,False,,3.420242,True,0.358246,4.0,3.0,0.6666666666666666,"[1, 3, 5]","[5, 5, 5]",[0.006755],5.0,"[2, 3]"
182,19,False,,2.98087,False,0.355606,4.0,3.0,0.6666666666666666,"[1, 3, 5]","[5, 5, 5]",[0.008824],5.0,"[2, 3]"
182,20,,,,False,0.377565,,,,,,,,
182,21,,,,False,0.372179,,,,,,,,
182,22,,,,False,0.751196,,,,,,,,
182,23,False,,41.31679,False,0.36824,5.0,4.0,0.5,"[1, 4, 4, 6]","[6, 6, 6, 6]",[0.008795],6.0,"[2, 4, 2]"
182,24,False,,0.518823,False,0.347419,4.0,3.0,0.6666666666666666,"[1, 2, 4]","[4, 4, 4]",[0.000923],4.0,"[2, 2]"
182,25,False,,40.948479,False,0.366631,5.0,4.0,0.5,"[1, 4, 4, 6]","[6, 6, 6, 6]",[0.001296],6.0,"[2, 4, 2]"
182,26,False,,41.662368,False,0.373119,5.0,4.0,0.5,"[1, 4, 4, 6]","[6, 6, 6, 6]",[0.000932],6.0,"[2, 4, 2]"
182,27,False,,37.527745,False,0.36541,5.0,4.0,0.5,"[1, 4, 4, 6]","[6, 6, 6, 6]",[0.008222],6.0,"[2, 4, 2]"
182,28,False,,41.20379,False,0.364381,5.0,4.0,0.5,"[1, 4, 4, 6]","[6, 6, 6, 6]",[0.021976],6.0,"[2, 4, 2]"
182,29,False,,22.642127,True,0.363237,3.0,2.0,0.5,"[5, 6]","[6, 6]",[0.007182],6.0,[4]
182,30,,,,False,0.362602,,,,,,,,
182,31,False,,19.753204,False,0.358338,5.0,4.0,0.5,"[1, 4, 4, 6]","[6, 6, 6, 6]",[0.001045],6.0,"[2, 4, 2]"
182,32,False,,25.27322,False,0.368858,5.0,4.0,0.5,"[1, 4, 4, 6]","[6, 6, 6, 6]",[0.007079],6.0,"[2, 4, 2]"
182,33,False,,0.405206,True,0.350808,4.0,3.0,0.6666666666666666,"[1, 2, 4]","[4, 4, 4]",[0.007156],4.0,"[2, 2]"
182,34,False,,0.385365,True,0.358802,4.0,3.0,0.6666666666666666,"[1, 2, 4]","[4, 4, 4]",[0.000958],4.0,"[2, 2]"
182,35,False,,0.440269,True,0.354951,4.0,3.0,0.6666666666666666,"[1, 2, 4]","[4, 4, 4]",[0.001017],4.0,"[2, 2]"
182,36,False,,0.591521,True,0.34948,4.0,3.0,0.6666666666666666,"[1, 2, 4]","[4, 4, 4]",[0.008155],4.0,"[2, 2]"
182,37,False,,0.693834,False,0.281187,4.0,3.0,0.6666666666666666,"[1, 2, 4]","[4, 4, 4]",[0.018898],4.0,"[2, 2]"
182,38,False,,0.598323,True,0.355891,4.0,3.0,0.6666666666666666,"[1, 2, 4]","[4, 4, 4]",[0.000965],4.0,"[2, 2]"
182,39,False,,0.511681,True,0.347794,4.0,3.0,0.6666666666666666,"[1, 2, 4]","[4, 4, 4]",[0.001385],4.0,"[2, 2]"
182,40,False,,1.324159,False,0.367503,4.0,3.0,0.6666666666666666,"[1, 2, 4]","[4, 4, 4]",[0.01378],4.0,"[2, 2]"
182,41,False,,0.651243,False,0.345676,4.0,3.0,0.6666666666666666,"[1, 2, 4]","[4, 4, 4]",[0.001046],4.0,"[2, 2]"
182,42,False,,0.518669,False,0.364972,3.0,2.0,0.5,"[2, 4]","[4, 4]",[0.001136],4.0,[2]
182,43,False,,0.536325,True,0.351756,4.0,3.0,0.6666666666666666,"[1, 2, 4]","[4, 4, 4]",[0.001488],4.0,"[2, 2]"
182,44,False,,3.140102,False,0.365781,4.0,3.0,0.3333333333333333,"[2, 3, 5]","[5, 5, 5]",[0.001326],5.0,"[1, 3]"
182,45,False,,0.606272,False,0.353983,4.0,3.0,0.6666666666666666,"[1, 2, 4]","[4, 4, 4]",[0.001346],4.0,"[2, 2]"
182,46,False,,41.291829,False,0.368957,5.0,4.0,0.5,"[1, 4, 4, 6]","[6, 6, 6, 6]",[0.001676],6.0,"[2, 4, 2]"
182,47,False,,43.618569,False,0.37483,5.0,4.0,0.5,"[1, 4, 4, 6]","[6, 6, 6, 6]",[0.001302],6.0,"[2, 4, 2]"
182,48,False,,0.476718,False,0.346612,4.0,3.0,0.6666666666666666,"[1, 2, 4]","[4, 4, 4]",[0.009004],4.0,"[2, 2]"
182,49,False,,7.512862,True,0.3629779999999999,3.0,2.0,0.5,"[3, 5]","[5, 5]",[0.000842],5.0,[3]
182,50,,,,True,0.375892,,,,,,,,
182,51,False,,0.785886,True,0.354462,4.0,3.0,0.6666666666666666,"[1, 2, 4]","[4, 4, 4]",[0.001772],4.0,"[2, 2]"
